plot,div,especie,cresc.altura,cresc.nfol,cresc.biomassa
95,16,algodao,0.169787234042553,2.50189393939394,2.50189393939394
95,16,angico,0.948717948717949,1.11764705882353,1.11764705882353
95,16,burra,NA,NA,NA
95,16,cumaru,NA,NA,NA
95,16,feijao,-0.016666666666667,1.58823529411765,1.58823529411765
95,16,imbira,NA,-0.75,-0.75
95,16,imburana,0.052631578947368,0.128,0.128
95,16,ipe,NA,NA,NA
95,16,joazeiro,0.217391304347826,3.41304347826087,3.41304347826087
95,16,ju_branca,NA,NA,NA
95,16,ju_preta,0.25,-0.082938388625592,-0.082938388625592
95,16,mororo,NA,NA,NA
95,16,pereiro,0.229166666666667,0.78968253968254,0.78968253968254
96,2,cating,0.311455810394333,0.491269841269841,0.491269841269841
96,2,juca,0.240209930398714,5.51042201980298,5.51042201980298
97,4,cating,NA,-0.947368421052632,-0.947368421052632
97,4,imbira,-0.005982545045045,0.7125,0.7125
97,4,juca,-0.218953964588189,0.955033238366572,0.955033238366572
97,4,mororo,0.653392330383481,0.633928571428572,0.633928571428571
98,1,ju_branca,0.265779116892723,0.593117219614109,0.593117219614109
99,1,burra,0.200053020287547,2.18639014975105,2.18639014975105
100,1,ju_preta,0.857805587657508,8.32994765572774,8.32994765572773
101,1,mororo,0.64577824797879,3.70284193686971,3.70284193686971
102,1,algodao,0.838048579799691,5.00232350392904,5.00232350392904
103,1,mofumbu,0.729685361730937,4.95930706221113,4.95930706221113
104,1,feijao,1.81278577779738,1.09756286936899,1.09756286936899
105,1,pereiro,0.103462871374211,0.282709850988967,0.282709850988967
106,1,imbira,-0.244995678876998,0.567738095238095,0.567738095238095
107,2,feijao,0.571129330729418,-0.026692404817405,-0.026692404817405
107,2,ju_branca,0.127911911201378,0.000339444090981,0.000339444090981
108,16,algodao,0.245901639344262,-0.625,-0.625
108,16,angico,-0.08739837398374,0.785294117647059,0.785294117647059
108,16,burra,-0.072992700729927,-0.99601593625498,-0.99601593625498
108,16,cating,0.630475302889096,2.72222222222222,2.72222222222222
108,16,feijao,0.298534798534798,0.426573426573427,0.426573426573426
108,16,imbira,-0.054945054945055,0,0
108,16,imburana,-0.267224080267559,-0.901612903225806,-0.901612903225806
108,16,ipe,-0.130360205831904,0.803571428571429,0.803571428571429
108,16,joazeiro,0.0625,2.5241935483871,2.5241935483871
108,16,ju_branca,0.218092105263158,0.241739130434783,0.241739130434782
108,16,ju_preta,0.413989879051071,2.81925321298239,2.81925321298239
108,16,juca,-0.29381496346609,1.46871088861076,1.46871088861076
108,16,mofumbu,0.017674881752552,-0.08695652173913,-0.08695652173913
108,16,mororo,0.661764705882353,0.931818181818182,0.931818181818182
108,16,pereiro,-0.021276595744681,0,0
109,2,cumaru,-0.283783783783784,0.238095238095238,0.238095238095238
109,2,feijao,2.69663891107857,7.21941964285714,7.21941964285714
110,2,juca,-0.08512452771147,1.31086552761143,1.31086552761143
110,2,pereiro,0.247854777829497,0.524800114295301,0.524800114295301
111,2,algodao,0.369597469975854,0.80780701754386,0.80780701754386
111,2,imburana,0.149488502043304,2.38885538937467,2.38885538937467
112,16,algodao,0.567164179104478,3.58333333333333,3.58333333333333
112,16,angico,1.00615763546798,1.12916666666667,1.12916666666667
112,16,burra,NA,NA,NA
112,16,cating,0.525,1.8875,1.8875
112,16,cumaru,NA,NA,NA
112,16,feijao,NA,NA,NA
112,16,imbira,0.075911208550288,-0.761904761904762,-0.761904761904762
112,16,imburana,0.227941176470588,0.317588274483678,0.317588274483678
112,16,ipe,0.540909090909091,1.06521739130435,1.06521739130435
112,16,joazeiro,NA,NA,NA
112,16,ju_branca,-0.001705390572909,-0.473966441792077,-0.473966441792077
112,16,ju_preta,0.808229813664596,10.1656206786512,10.1656206786512
112,16,juca,-0.107541715937459,0.664634146341463,0.664634146341463
112,16,mofumbu,0.013720598717035,-0.024579124579125,-0.024579124579125
112,16,mororo,0.017543859649123,0.083333333333333,0.083333333333333
112,16,pereiro,0.375679347826087,0.939772727272727,0.939772727272727
113,2,imburana,0.185113327991731,-0.230140357561053,-0.230140357561053
113,2,ipe,0.761061337719585,0.930715118215118,0.930715118215118
114,2,mofumbu,-0.07760083762525,0.278832091989012,0.278832091989012
114,2,mororo,0.629018695559319,2.76448547979798,2.76448547979798
115,16,angico,-0.038461538461539,-0.090909090909091,-0.090909090909091
115,16,burra,NA,-0.995391705069124,-0.995391705069124
115,16,feijao,0.129032258064516,0.055555555555556,0.055555555555556
115,16,imbira,0.042253521126761,0.333333333333333,0.333333333333333
115,16,imburana,-0.047385620915033,-0.527585610515393,-0.527585610515393
115,16,ipe,0.174932523616734,1.14285714285714,1.14285714285714
115,16,joazeiro,-0.026315789473684,-0.555555555555556,-0.555555555555556
115,16,ju_branca,0.248101377605087,-0.5921926910299,-0.5921926910299
115,16,ju_preta,NA,NA,NA
115,16,juca,NA,-0.711111111111111,-0.711111111111111
115,16,mofumbu,-0.11214953271028,-0.379310344827586,-0.379310344827586
115,16,mororo,-0.00990099009901,0.777777777777778,0.777777777777778
115,16,pereiro,NA,NA,NA
116,1,joazeiro,0.084339622641509,4.26805555555556,4.26805555555556
117,4,algodao,0.126849894291755,-0.803571428571429,-0.803571428571429
117,4,angico,-0.178146778496007,0.048360198641137,0.048360198641137
117,4,burra,-0.045454545454546,-0.992063492063492,-0.992063492063492
117,4,joazeiro,-0.003445305770887,1.71840930709007,1.71840930709007
119,2,cumaru,NA,-0.333333333333333,-0.333333333333333
119,2,mofumbu,-0.056185335675595,0.165585160408951,0.165585160408951
120,2,cating,0.446668867855309,0.425982867894633,0.425982867894633
120,2,ipe,0.482750112581462,0.975432746442472,0.975432746442472
121,4,cating,0.35541798113491,2.52086834733894,2.52086834733894
121,4,imbira,0.121951465980229,-0.293333333333333,-0.293333333333333
121,4,juca,-0.007563884957158,0.571489452494472,0.571489452494472
121,4,mororo,0.724126090517395,1.97626015289059,1.97626015289059
122,2,joazeiro,0.734530279503106,2.02156086036387,2.02156086036387
122,2,ju_branca,0.318314569353837,8.39197600666383,8.39197600666383
123,1,cating,0.248854270773403,0.951363109639796,0.951363109639796
124,2,imburana,0.259399128655344,-0.202750212449536,-0.202750212449536
124,2,ipe,0.914548047172005,1.44622079601071,1.44622079601071
125,8,algodao,0.182347074468085,-0.45,-0.45
125,8,angico,0.056122448979592,2.18627450980392,2.18627450980392
125,8,burra,0.497227595099936,0.931848445417086,0.931848445417086
125,8,cating,0.180317744271233,2.33700980392157,2.33700980392157
125,8,imbira,0.025,-0.5,-0.5
125,8,joazeiro,NA,NA,NA
125,8,juca,0.050729465187137,9.38811017238437,9.38811017238437
125,8,mororo,0.363211192644469,1.71673023137554,1.71673023137554
126,1,juca,-0.04989512788255,0.133320744036382,0.133320744036382
127,4,ipe,0.668743807841865,2.44909090909091,2.44909090909091
127,4,joazeiro,-0.130434782608696,0.171428571428571,0.171428571428571
127,4,ju_branca,0.172471592176997,0.166373302375884,0.166373302375884
